intervention_id,partner_id,intervention_type,intervention_date,outcome,uplift_signal,outcome_recorded_at,created_at
f0f549e3-4bb1-4fee-aaf7-2bd67e9cce9c,P15672,email,2025-12-08T04:12:19.394926,Retained,0.2,2026-01-07T04:12:19.394926,2026-02-07T04:12:19.394934
e7db1d16-adfa-4b18-81eb-6bdbe49fbc27,P15672,none,2025-11-15T04:12:19.394965,Retained,0.034,2025-12-15T04:12:19.394965,2026-02-07T04:12:19.394973
fbbd3453-2273-46ed-8d50-e69ee9f355b8,P15673,none,2025-12-08T04:12:19.395019,Churned,0.011,2026-01-07T04:12:19.395019,2026-02-07T04:12:19.395027
b31a0a18-ab7b-4e51-9c75-513240fbf937,P15674,call,2025-11-13T04:12:19.395071,Retained,-0.138,2025-12-13T04:12:19.395071,2026-02-07T04:12:19.395079
28edc816-5779-424e-888d-f15dbd058b0b,P15674,none,2025-12-19T04:12:19.395109,Retained,0.153,2026-01-18T04:12:19.395109,2026-02-07T04:12:19.395117
b29dcf72-6042-486e-b32b-83d45114ece4,P15675,email,2025-11-12T04:12:19.395163,Retained,0.108,2025-12-12T04:12:19.395163,2026-02-07T04:12:19.395170
6364de27-b686-4241-8f14-9fa430147e5f,P15676,email,2026-01-06T04:12:19.395216,Retained,-0.032,2026-02-05T04:12:19.395216,2026-02-07T04:12:19.395224
02547e53-36d2-4209-9700-6e8d3046ed97,P15677,none,2025-11-14T04:12:19.395270,Retained,-0.217,2025-12-14T04:12:19.395270,2026-02-07T04:12:19.395278
c1fbece1-8aec-4e80-a867-081e9512c128,P15678,none,2025-12-10T04:12:19.395325,Retained,0.035,2026-01-09T04:12:19.395325,2026-02-07T04:12:19.395332
ef941ef1-665e-4813-be7a-33cba3f24921,P15678,email,2025-12-01T04:12:19.395363,Retained,-0.287,2025-12-31T04:12:19.395363,2026-02-07T04:12:19.395370
cdfb8614-04ab-4bd2-aa13-6b28374fb495,P15679,email,2025-12-28T04:12:19.395415,Retained,-0.016,2026-01-27T04:12:19.395415,2026-02-07T04:12:19.395422
a9603a8d-e11f-4568-b7fb-615bec6f7b59,P15679,call,2025-11-09T04:12:19.395454,Retained,0.069,2025-12-09T04:12:19.395454,2026-02-07T04:12:19.395461
29d06565-d322-497d-b318-2dd74d0d9d38,P15679,none,2025-12-04T04:12:19.395491,Retained,0.057,2026-01-03T04:12:19.395491,2026-02-07T04:12:19.395499
00e26052-7c07-479e-900e-decc88965396,P15680,none,2025-11-30T04:12:19.395543,Retained,0.038,2025-12-30T04:12:19.395543,2026-02-07T04:12:19.395551
5d323016-f2b9-4ec8-bdc1-778b9be3443b,P15680,email,2025-11-15T04:12:19.395584,Retained,-0.077,2025-12-15T04:12:19.395584,2026-02-07T04:12:19.395592
7971bc27-01ac-4194-b30e-dc334275bff0,P15681,email,2025-12-24T04:12:19.395636,Retained,-0.023,2026-01-23T04:12:19.395636,2026-02-07T04:12:19.395644
80f56217-742d-497f-a864-f3dd15dfd98c,P15681,email,2025-12-17T04:12:19.395675,Retained,-0.109,2026-01-16T04:12:19.395675,2026-02-07T04:12:19.395682
e36995b2-1955-4807-b0b9-372ab8b2ae8a,P15682,none,2025-11-28T04:12:19.395727,Retained,-0.132,2025-12-28T04:12:19.395727,2026-02-07T04:12:19.395735
8367cf9e-4c3a-46f2-b0e2-379af7c97e7f,P15682,call,2025-11-23T04:12:19.395771,Retained,-0.194,2025-12-23T04:12:19.395771,2026-02-07T04:12:19.395779
30c9c204-ba60-451a-984e-b264da9381d5,P15682,none,2025-12-10T04:12:19.395812,Retained,-0.042,2026-01-09T04:12:19.395812,2026-02-07T04:12:19.395819
b1d85a23-1d56-4282-902b-ba8acacc3b59,P15683,none,2025-12-21T04:12:19.395864,Retained,-0.041,2026-01-20T04:12:19.395864,2026-02-07T04:12:19.395872
47e0d942-9e16-4ded-a667-2724f174b4ae,P15683,call,2025-12-10T04:12:19.395903,Churned,0.009,2026-01-09T04:12:19.395903,2026-02-07T04:12:19.395910
45e06489-f215-4b30-bf8e-affcf753f16c,P15683,none,2025-12-26T04:12:19.395942,Retained,0.016,2026-01-25T04:12:19.395942,2026-02-07T04:12:19.395949
a516dcae-9fce-4e5f-b15e-b130b38dbf17,P15684,call,2025-12-15T04:12:19.395995,Retained,0.028,2026-01-14T04:12:19.395995,2026-02-07T04:12:19.396002
82085848-6ccf-49e3-9782-8274bdc95a41,P15685,none,2025-12-26T04:12:19.396047,Retained,-0.192,2026-01-25T04:12:19.396047,2026-02-07T04:12:19.396054
17c9be0a-92e7-411c-a80e-6d63eb702f9e,P15685,call,2026-01-08T04:12:19.396085,Retained,-0.015,2026-02-07T04:12:19.396085,2026-02-07T04:12:19.396093
55fc0fff-00b8-403a-933a-3a7b5a735c9d,P15685,email,2025-12-11T04:12:19.396123,Retained,-0.115,2026-01-10T04:12:19.396123,2026-02-07T04:12:19.396130
22bb0541-d290-47a4-b92a-17ad3cb42838,P15686,none,2025-12-21T04:12:19.396176,Retained,-0.214,2026-01-20T04:12:19.396176,2026-02-07T04:12:19.396183
7172806b-9218-4556-a7b0-91e4f7f80f55,P15686,none,2025-12-11T04:12:19.396214,Retained,-0.06,2026-01-10T04:12:19.396214,2026-02-07T04:12:19.396221
e340a95a-c76b-402c-86ee-1687a82eab5b,P15686,none,2025-11-10T04:12:19.396251,Retained,-0.048,2025-12-10T04:12:19.396251,2026-02-07T04:12:19.396258
aeef15e7-01f5-4150-a70a-ca61a3ad878f,P15687,email,2025-11-21T04:12:19.396305,Retained,0.2,2025-12-21T04:12:19.396305,2026-02-07T04:12:19.396312
0b049c73-c998-4408-bee9-c01a1e052599,P15687,email,2025-11-21T04:12:19.396345,Retained,0.199,2025-12-21T04:12:19.396345,2026-02-07T04:12:19.396352
1b5b3249-12a3-4a19-a1f0-0e6f38609153,P15687,none,2025-11-09T04:12:19.396385,Churned,0.2,2025-12-09T04:12:19.396385,2026-02-07T04:12:19.396393
6a135184-f245-4a05-8238-486506a083ef,P15688,email,2025-12-30T04:12:19.396436,Retained,0.149,2026-01-29T04:12:19.396436,2026-02-07T04:12:19.396443
b4a6743b-6ecd-46ac-97bc-22a236037d41,P15688,none,2025-12-13T04:12:19.396473,Churned,0.135,2026-01-12T04:12:19.396473,2026-02-07T04:12:19.396480
443800d0-113c-4259-a521-e3cf1c7f395a,P15688,email,2025-12-21T04:12:19.396513,Retained,-0.098,2026-01-20T04:12:19.396513,2026-02-07T04:12:19.396520
8c912c5a-768e-437f-b442-bf2204ebd7dd,P15689,email,2025-11-17T04:12:19.396564,Retained,-0.069,2025-12-17T04:12:19.396564,2026-02-07T04:12:19.396572
8896aa76-12bb-4c21-b5e1-a2b54a0d76e8,P15690,none,2025-12-28T04:12:19.396618,Retained,0.032,2026-01-27T04:12:19.396618,2026-02-07T04:12:19.396625
62b6d8aa-44df-47af-829c-6bbceb635419,P15691,email,2025-12-08T04:12:19.396670,Retained,-0.214,2026-01-07T04:12:19.396670,2026-02-07T04:12:19.396677
aa810849-3a01-49aa-b789-b1a87b743738,P15691,none,2025-11-14T04:12:19.396708,Retained,0.2,2025-12-14T04:12:19.396708,2026-02-07T04:12:19.396715
5390c458-e177-4125-bc94-bf6033cd0868,P15691,none,2025-12-30T04:12:19.396746,Retained,0.077,2026-01-29T04:12:19.396746,2026-02-07T04:12:19.396753
9a658c77-5cf4-41c4-a2be-c8195876b6a7,P15692,email,2025-11-29T04:12:19.396797,Retained,0.2,2025-12-29T04:12:19.396797,2026-02-07T04:12:19.396804
15e6d858-a17e-45b3-8ade-6f910a2a54c6,P15692,none,2025-12-29T04:12:19.396835,Retained,0.023,2026-01-28T04:12:19.396835,2026-02-07T04:12:19.396842
d8a1a882-55e4-48d9-9b42-5741e3f525b4,P15693,email,2026-01-02T04:12:19.396888,Retained,-0.208,2026-02-01T04:12:19.396888,2026-02-07T04:12:19.396896
9a774891-3bc9-41e6-9a19-fd76ae1270c7,P15694,email,2025-11-23T04:12:19.396941,Retained,-0.066,2025-12-23T04:12:19.396941,2026-02-07T04:12:19.396948
061d2af0-05cb-48e2-ba63-8ac2f84d4ffb,P15695,none,2025-11-19T04:12:19.396994,Retained,0.2,2025-12-19T04:12:19.396994,2026-02-07T04:12:19.397002
22f5177d-47cb-47ae-92de-2d1c26b90252,P15695,none,2025-11-16T04:12:19.397033,Churned,0.124,2025-12-16T04:12:19.397033,2026-02-07T04:12:19.397041
47068fa7-5ec0-4056-b30a-874c85838999,P15696,call,2025-11-24T04:12:19.397092,Retained,-0.064,2025-12-24T04:12:19.397092,2026-02-07T04:12:19.397099
c530ec93-c2b6-48aa-acd4-63025d671422,P15696,call,2026-01-03T04:12:19.397130,Retained,-0.009,2026-02-02T04:12:19.397130,2026-02-07T04:12:19.397137
caee971f-0c5b-4bcd-ae86-e96509e0256c,P15697,email,2025-12-07T04:12:19.397183,Retained,0.128,2026-01-06T04:12:19.397183,2026-02-07T04:12:19.397191
a06e9af2-4bce-4cb4-95ae-95e7ede9c35c,P15697,call,2025-11-26T04:12:19.397223,Retained,-0.356,2025-12-26T04:12:19.397223,2026-02-07T04:12:19.397230
137279cb-9624-47f7-9ea0-5ca5a9ac1385,P15697,none,2026-01-04T04:12:19.397263,Retained,0.026,2026-02-03T04:12:19.397263,2026-02-07T04:12:19.397270
696f6738-3d06-4b55-97ab-33070664c0f3,P15698,call,2025-12-15T04:12:19.397315,Retained,0.2,2026-01-14T04:12:19.397315,2026-02-07T04:12:19.397322
eee30d91-0155-4d6d-9b1b-c48befddbceb,P15699,none,2026-01-07T04:12:19.397366,Retained,-0.026,2026-02-06T04:12:19.397366,2026-02-07T04:12:19.397373
9ce45bac-fc58-4110-b633-fd986c700022,P15699,email,2025-12-06T04:12:19.397404,Retained,0.2,2026-01-05T04:12:19.397404,2026-02-07T04:12:19.397411
64a29196-607c-49a3-9c15-cfdb158c8a0d,P15699,call,2025-12-22T04:12:19.397441,Retained,-0.071,2026-01-21T04:12:19.397441,2026-02-07T04:12:19.397449
708ad830-cd63-4899-82d9-14b376564fe3,P15700,none,2025-12-25T04:12:19.397492,Retained,0.2,2026-01-24T04:12:19.397492,2026-02-07T04:12:19.397500
0dd28645-11f8-4a01-a1f9-6ca8e0fbf561,P15700,email,2025-12-06T04:12:19.397530,Churned,-0.04,2026-01-05T04:12:19.397530,2026-02-07T04:12:19.397537
ad1ca333-5da7-44d0-a3bb-cc8dead51244,P15700,none,2025-12-19T04:12:19.397569,Churned,0.172,2026-01-18T04:12:19.397569,2026-02-07T04:12:19.397576
6a203a46-b18a-4804-8e0d-161578007d5d,P15701,email,2025-12-27T04:12:19.397623,Retained,-0.155,2026-01-26T04:12:19.397623,2026-02-07T04:12:19.397630
fdf10a5f-d31e-4249-97c2-e04cbc88b308,P15702,email,2025-12-05T04:12:19.397675,Retained,0.013,2026-01-04T04:12:19.397675,2026-02-07T04:12:19.397682
22615c0e-0437-486d-b7eb-27111a1eddc6,P15702,email,2025-11-23T04:12:19.397712,Retained,-0.172,2025-12-23T04:12:19.397712,2026-02-07T04:12:19.397719
b3518409-60d0-4c2e-bb62-f4d9edc2fa2b,P15702,email,2025-12-08T04:12:19.397750,Churned,-0.006,2026-01-07T04:12:19.397750,2026-02-07T04:12:19.397757
a6f65514-9e1c-454f-a308-be94ac5d7c6a,P15703,email,2025-12-26T04:12:19.397805,Retained,-0.175,2026-01-25T04:12:19.397805,2026-02-07T04:12:19.397812
d20881fc-312a-482a-9e10-d581555cf092,P15703,none,2025-12-22T04:12:19.397844,Churned,0.161,2026-01-21T04:12:19.397844,2026-02-07T04:12:19.397851
f085c1e1-aa0e-4e1d-8972-f4938191905f,P15703,none,2025-11-27T04:12:19.397882,Retained,0.117,2025-12-27T04:12:19.397882,2026-02-07T04:12:19.397889
973c95cb-f83e-4534-9e6b-968341d747f8,P15704,none,2025-12-31T04:12:19.397933,Retained,-0.029,2026-01-30T04:12:19.397933,2026-02-07T04:12:19.397940
32820941-49d8-4994-ad3f-a180dcf3eb8e,P15704,email,2025-12-03T04:12:19.397970,Retained,-0.292,2026-01-02T04:12:19.397970,2026-02-07T04:12:19.397977
b072f125-5cd2-4b84-bb62-cd5cead3463e,P15705,call,2026-01-04T04:12:19.398021,Retained,-0.162,2026-02-03T04:12:19.398021,2026-02-07T04:12:19.398028
769f86a6-6e33-4d15-a351-e5f0c6e0b5a1,P15706,email,2025-11-30T04:12:19.398073,Retained,0.14,2025-12-30T04:12:19.398073,2026-02-07T04:12:19.398080
365cb7ae-beac-415a-8da7-bdbb64b7439e,P15706,none,2025-11-28T04:12:19.398111,Retained,-0.078,2025-12-28T04:12:19.398111,2026-02-07T04:12:19.398118
4ae29a48-2273-4635-b31f-0a2be5c98379,P15707,email,2025-12-08T04:12:19.398163,Retained,-0.238,2026-01-07T04:12:19.398163,2026-02-07T04:12:19.398171
e6f3e9bf-0c35-47fb-bc25-ee763aae0bc5,P15707,email,2025-12-05T04:12:19.398207,Retained,-0.061,2026-01-04T04:12:19.398207,2026-02-07T04:12:19.398214
1d5ed285-ea20-4460-b78d-6b5cf56b7eb9,P15707,none,2025-12-14T04:12:19.398245,Retained,-0.189,2026-01-13T04:12:19.398245,2026-02-07T04:12:19.398252
d6684b45-736e-4743-9b13-2ff1d3b495db,P15708,none,2025-11-12T04:12:19.398298,Retained,-0.111,2025-12-12T04:12:19.398298,2026-02-07T04:12:19.398305
63caab35-c95c-41ef-b71f-022d50f7dd47,P15709,email,2025-12-29T04:12:19.398350,Retained,0.115,2026-01-28T04:12:19.398350,2026-02-07T04:12:19.398357
1867580c-2d3f-449a-9a72-c68c45bb5fcd,P15709,none,2026-01-01T04:12:19.398387,Retained,-0.02,2026-01-31T04:12:19.398387,2026-02-07T04:12:19.398394
9eff259d-2885-42ec-9ece-0381678001ae,P15709,email,2025-11-10T04:12:19.398425,Churned,0.148,2025-12-10T04:12:19.398425,2026-02-07T04:12:19.398432
dec4392e-b305-4714-85e0-25bf5c89ca6c,P15710,none,2025-12-26T04:12:19.398479,Retained,-0.178,2026-01-25T04:12:19.398479,2026-02-07T04:12:19.398486
d5a1d9f8-1d08-4e0a-a248-2850c246a92b,P15710,call,2025-11-27T04:12:19.398518,Churned,0.2,2025-12-27T04:12:19.398518,2026-02-07T04:12:19.398525
55d7973f-571f-4c69-8317-95d4e054f63e,P15711,email,2025-12-14T04:12:19.398570,Retained,0.083,2026-01-13T04:12:19.398570,2026-02-07T04:12:19.398577
e7f1c699-c79b-477d-b5d0-2de46f64a4fd,P15711,none,2025-11-19T04:12:19.398608,Retained,-0.166,2025-12-19T04:12:19.398608,2026-02-07T04:12:19.398616
0a5e0137-9e41-40b2-ad6d-320ba5d92fbf,P15712,call,2025-12-03T04:12:19.398660,Retained,-0.137,2026-01-02T04:12:19.398660,2026-02-07T04:12:19.398667
d54f1a3a-0dfb-461b-8813-a3285bbdd9e1,P15712,none,2025-11-26T04:12:19.398697,Retained,0.2,2025-12-26T04:12:19.398697,2026-02-07T04:12:19.398704
30385a78-9ea9-45b2-a1e2-fa9afadcf54d,P15712,none,2025-12-14T04:12:19.398741,Retained,0.133,2026-01-13T04:12:19.398741,2026-02-07T04:12:19.398748
20b16506-a6de-4072-90f6-2685e292dd14,P15713,none,2025-12-05T04:12:19.398792,Retained,0.003,2026-01-04T04:12:19.398792,2026-02-07T04:12:19.398799
dc62e017-ae55-4866-bd68-30ce0e472ab9,P15714,email,2025-12-04T04:12:19.398844,Churned,0.2,2026-01-03T04:12:19.398844,2026-02-07T04:12:19.398852
35501b8b-487c-4dd7-bce9-67a5105df047,P15714,none,2025-12-06T04:12:19.398883,Retained,0.107,2026-01-05T04:12:19.398883,2026-02-07T04:12:19.398890
0ba854a6-585c-4324-91bb-6a4b20e41148,P15715,call,2025-11-09T04:12:19.398937,Retained,-0.093,2025-12-09T04:12:19.398937,2026-02-07T04:12:19.398944
6cad7da1-0ccd-4f6a-9a41-55dcfe0eaad5,P15716,none,2025-11-18T04:12:19.398990,Retained,0.179,2025-12-18T04:12:19.398990,2026-02-07T04:12:19.398997
42d12bb2-3dc9-48bc-811e-54fd9f57e940,P15717,email,2026-01-07T04:12:19.399042,Retained,-0.14,2026-02-06T04:12:19.399042,2026-02-07T04:12:19.399049
e85dd7aa-436e-4180-8619-0c2e9aae942b,P15717,none,2026-01-02T04:12:19.399080,Retained,-0.089,2026-02-01T04:12:19.399080,2026-02-07T04:12:19.399087
68fe9396-4aa3-466a-b5b2-5af19bfea11e,P15717,email,2025-11-25T04:12:19.399118,Retained,0.066,2025-12-25T04:12:19.399118,2026-02-07T04:12:19.399125
4be6d448-9cc9-4bcb-aa75-251fa7da5d32,P15718,call,2025-12-21T04:12:19.399169,Retained,0.017,2026-01-20T04:12:19.399169,2026-02-07T04:12:19.399177
5014cbec-d223-43f6-a4d5-08d09c082969,P15719,email,2025-12-31T04:12:19.399220,Retained,-0.169,2026-01-30T04:12:19.399220,2026-02-07T04:12:19.399227
fa034815-9e95-4f59-bca2-958c0db55b6d,P15720,none,2025-12-15T04:12:19.399274,Retained,-0.121,2026-01-14T04:12:19.399274,2026-02-07T04:12:19.399281
2a8b45bf-0fd8-470a-8947-68693657d729,P15721,none,2026-01-04T04:12:19.399326,Retained,-0.132,2026-02-03T04:12:19.399326,2026-02-07T04:12:19.399334
a553ee2d-2aa0-4d34-9617-0383c56245d1,P15722,none,2025-12-07T04:12:19.399378,Retained,-0.104,2026-01-06T04:12:19.399378,2026-02-07T04:12:19.399385
e44dff9f-9c9e-40f0-8265-3b5a7daa0c61,P15722,call,2025-11-30T04:12:19.399416,Retained,0.009,2025-12-30T04:12:19.399416,2026-02-07T04:12:19.399423
5744d2a8-3642-4985-b73c-bff76bab9855,P15723,none,2025-12-03T04:12:19.399468,Retained,-0.28,2026-01-02T04:12:19.399468,2026-02-07T04:12:19.399475
6d1f131f-2b5b-45b1-9061-73e2d5cff565,P15723,none,2025-11-15T04:12:19.399506,Retained,-0.014,2025-12-15T04:12:19.399506,2026-02-07T04:12:19.399513
1699756d-17e2-4865-823c-144e199dd71d,P15724,email,2025-12-29T04:12:19.399557,Retained,0.031,2026-01-28T04:12:19.399557,2026-02-07T04:12:19.399564
64cf7db4-6f48-4ce0-95c8-a29a74e33fef,P15724,email,2025-12-13T04:12:19.399595,Retained,0.123,2026-01-12T04:12:19.399595,2026-02-07T04:12:19.399602
84bb9036-13d8-4a01-b562-036e045b71c6,P15725,email,2025-11-26T04:12:19.399646,Churned,0.2,2025-12-26T04:12:19.399646,2026-02-07T04:12:19.399653
07a51b76-0553-4b8a-aa39-627e28bdd1cd,P15725,none,2025-12-13T04:12:19.399684,Retained,-0.161,2026-01-12T04:12:19.399684,2026-02-07T04:12:19.399691
8e7a83ce-d2a7-42aa-8dfc-47b48a40b632,P15726,none,2026-01-03T04:12:19.399734,Retained,-0.11,2026-02-02T04:12:19.399734,2026-02-07T04:12:19.399742
951877e8-4ff8-4afa-8818-02c4f8cd22d0,P15727,none,2025-12-28T04:12:19.399785,Retained,0.164,2026-01-27T04:12:19.399785,2026-02-07T04:12:19.399792
0d631ae7-72b0-46a2-89ce-e4647b4fb1a0,P15727,email,2025-11-19T04:12:19.399824,Churned,0.2,2025-12-19T04:12:19.399824,2026-02-07T04:12:19.399832
ad8dd74c-d6ab-4bf9-9d8d-43a030989eff,P15728,email,2026-01-04T04:12:19.399880,Retained,0.038,2026-02-03T04:12:19.399880,2026-02-07T04:12:19.399888
dabb1d18-e267-42e4-9d28-31945b81948a,P15729,email,2025-11-12T04:12:19.399935,Churned,0.2,2025-12-12T04:12:19.399935,2026-02-07T04:12:19.399942
d370786b-25e0-49f9-88b8-cb79e27b1e1d,P15730,none,2025-11-28T04:12:19.399986,Churned,0.103,2025-12-28T04:12:19.399986,2026-02-07T04:12:19.399993
866878b1-a0e0-46f1-b901-599b773ecc0c,P15731,none,2025-12-22T04:12:19.400037,Retained,-0.107,2026-01-21T04:12:19.400037,2026-02-07T04:12:19.400044
e5cca239-0ae8-4681-bd6d-8a677b9bbe4e,P15731,email,2025-11-28T04:12:19.400075,Retained,-0.057,2025-12-28T04:12:19.400075,2026-02-07T04:12:19.400082
924d988f-64e0-4aab-b108-fbdef3b9e487,P15732,none,2025-11-24T04:12:19.400125,Churned,0.13,2025-12-24T04:12:19.400125,2026-02-07T04:12:19.400132
1d247d87-8f5b-4810-bf3a-28b5df41c63c,P15733,call,2025-12-18T04:12:19.400175,Retained,-0.102,2026-01-17T04:12:19.400175,2026-02-07T04:12:19.400183
efc2b150-f66b-4c43-8bf5-91c0618cf89d,P15734,none,2025-12-16T04:12:19.400226,Churned,0.03,2026-01-15T04:12:19.400226,2026-02-07T04:12:19.400233
db1aa74a-9d2b-45c5-b369-cb6880eba775,P15735,none,2025-11-26T04:12:19.400276,Retained,-0.239,2025-12-26T04:12:19.400276,2026-02-07T04:12:19.400284
7cf65a19-cb97-4946-a719-8265f61a7084,P15736,none,2025-12-08T04:12:19.400327,Retained,-0.349,2026-01-07T04:12:19.400327,2026-02-07T04:12:19.400334
f7a5e90f-3c3f-4e33-b704-4d3fcfbe29fe,P15736,call,2025-11-30T04:12:19.400365,Churned,-0.023,2025-12-30T04:12:19.400365,2026-02-07T04:12:19.400372
fe60e9da-d5f4-4f4a-bfcf-095f01c4a93c,P15737,email,2025-11-28T04:12:19.400415,Retained,-0.268,2025-12-28T04:12:19.400415,2026-02-07T04:12:19.400422
41756142-b3fe-4c33-9799-0e814fd9d668,P15737,email,2026-01-03T04:12:19.400453,Retained,-0.134,2026-02-02T04:12:19.400453,2026-02-07T04:12:19.400460
35f010c8-0a99-4a69-8ba0-35f2034019f4,P15737,none,2025-12-28T04:12:19.400491,Retained,-0.173,2026-01-27T04:12:19.400491,2026-02-07T04:12:19.400498
801c6501-a35f-477f-8e56-b2513f1b0fa7,P15738,call,2025-11-16T04:12:19.400544,Retained,-0.103,2025-12-16T04:12:19.400544,2026-02-07T04:12:19.400551
5bc23501-7f96-4c37-a216-486887c953ce,P15738,email,2025-12-30T04:12:19.400582,Retained,0.2,2026-01-29T04:12:19.400582,2026-02-07T04:12:19.400589
6bfc2b0a-02d7-43c5-8a10-a619c5437074,P15738,none,2025-12-27T04:12:19.400623,Churned,0.089,2026-01-26T04:12:19.400623,2026-02-07T04:12:19.400630
7d4d1e71-7385-4f14-9496-70b8bdb63a19,P15739,none,2025-11-16T04:12:19.400675,Retained,-0.341,2025-12-16T04:12:19.400675,2026-02-07T04:12:19.400682
a4a5e517-4fce-41ff-9079-17da61b2d291,P15739,none,2025-11-13T04:12:19.400714,Churned,0.155,2025-12-13T04:12:19.400714,2026-02-07T04:12:19.400721
6db52aea-7490-4f22-9880-05977ec6ce5a,P15739,call,2025-12-22T04:12:19.400753,Retained,0.113,2026-01-21T04:12:19.400753,2026-02-07T04:12:19.400760
8c07e6ef-2452-44f8-8e6d-a43568517c49,P15740,none,2025-12-01T04:12:19.400805,Retained,0.108,2025-12-31T04:12:19.400805,2026-02-07T04:12:19.400812
79e0d40b-aa56-497e-8135-3c1a0f4b6a56,P15740,call,2025-11-19T04:12:19.400844,Retained,0.154,2025-12-19T04:12:19.400844,2026-02-07T04:12:19.400851
93532d04-8d76-461a-8f24-3ad8511ef1fb,P15740,none,2025-11-27T04:12:19.400882,Retained,-0.044,2025-12-27T04:12:19.400882,2026-02-07T04:12:19.400889
9970ea62-bbe0-4c7b-9807-38a776beea1e,P15741,email,2026-01-04T04:12:19.400934,Churned,0.16,2026-02-03T04:12:19.400934,2026-02-07T04:12:19.400941
06a98adf-8ac7-43c2-a586-ad84d7d33587,P15741,email,2025-12-25T04:12:19.400972,Churned,-0.179,2026-01-24T04:12:19.400972,2026-02-07T04:12:19.400979
aa7c433b-8b13-4d80-9eb0-2b0bcf73366b,P15742,email,2025-12-04T04:12:19.401024,Retained,0.067,2026-01-03T04:12:19.401024,2026-02-07T04:12:19.401031
62d361bc-2c11-4c91-b13e-692e4f0a5d4b,P15742,call,2025-12-04T04:12:19.401063,Retained,0.053,2026-01-03T04:12:19.401063,2026-02-07T04:12:19.401070
c0c12e9b-5f1c-446f-92ba-d720d7363c3a,P15743,call,2025-12-05T04:12:19.401115,Retained,-0.109,2026-01-04T04:12:19.401115,2026-02-07T04:12:19.401122
34be509f-94f5-4736-b89b-6435a115fa02,P15744,email,2025-12-16T04:12:19.401167,Retained,-0.144,2026-01-15T04:12:19.401167,2026-02-07T04:12:19.401174
cdc7d501-8eb9-4704-9358-e13e00edf931,P15745,none,2025-11-24T04:12:19.401219,Churned,0.2,2025-12-24T04:12:19.401219,2026-02-07T04:12:19.401226
28fb1317-66ae-47f4-8506-3cca366ff7ca,P15745,none,2026-01-04T04:12:19.401257,Retained,0.092,2026-02-03T04:12:19.401257,2026-02-07T04:12:19.401264
2f04d813-feb8-40fe-aa90-4422e6a6af0a,P15745,email,2025-12-07T04:12:19.401295,Retained,-0.1,2026-01-06T04:12:19.401295,2026-02-07T04:12:19.401302
0a3f0878-b000-4ee0-8a8a-7311e61a7fed,P15746,email,2025-12-23T04:12:19.401346,Retained,-0.194,2026-01-22T04:12:19.401346,2026-02-07T04:12:19.401353
2103714b-5625-42fb-ad03-64c4966fed08,P15747,none,2026-01-02T04:12:19.401398,Retained,-0.113,2026-02-01T04:12:19.401398,2026-02-07T04:12:19.401405
3092e651-5c1e-405c-ac41-ae29373e4293,P15747,call,2025-11-26T04:12:19.401438,Retained,0.114,2025-12-26T04:12:19.401438,2026-02-07T04:12:19.401445
ed1ade44-fe55-4e0e-ae30-2bb6ece2700d,P15747,none,2025-11-28T04:12:19.401475,Retained,0.049,2025-12-28T04:12:19.401475,2026-02-07T04:12:19.401482
5545f794-f0a4-43c4-bb46-52200807ee40,P15748,none,2025-12-19T04:12:19.401526,Retained,0.084,2026-01-18T04:12:19.401526,2026-02-07T04:12:19.401533
cf60dd16-35a1-4c5c-b5ec-c490c9dbd84d,P15749,email,2025-11-30T04:12:19.401577,Retained,-0.105,2025-12-30T04:12:19.401577,2026-02-07T04:12:19.401584
487450f1-d0dc-4e6b-97ad-5b29414ae035,P15750,email,2025-11-12T04:12:19.401627,Churned,0.146,2025-12-12T04:12:19.401627,2026-02-07T04:12:19.401634
da39450c-c28e-4610-b6f5-c5f155cf0d9d,P15750,none,2025-11-21T04:12:19.401665,Retained,-0.138,2025-12-21T04:12:19.401665,2026-02-07T04:12:19.401672
30007615-5665-464c-a1de-84fd3b408140,P15750,email,2025-12-11T04:12:19.401702,Retained,0.057,2026-01-10T04:12:19.401702,2026-02-07T04:12:19.401709
31326100-0bde-41c9-bc41-1c0137af73b8,P15751,none,2025-11-30T04:12:19.401753,Retained,-0.126,2025-12-30T04:12:19.401753,2026-02-07T04:12:19.401760
1b8eb638-9a8a-4b78-968f-0385780ed4e9,P15752,email,2025-12-16T04:12:19.401804,Retained,0.044,2026-01-15T04:12:19.401804,2026-02-07T04:12:19.401811
b6d5181d-294d-40f3-870c-e174dcd7ec83,P15752,call,2025-11-22T04:12:19.401842,Retained,0.2,2025-12-22T04:12:19.401842,2026-02-07T04:12:19.401849
ccdb9579-1a0f-4e31-abe1-3c7b26c428f6,P15752,none,2025-11-13T04:12:19.401881,Retained,0.083,2025-12-13T04:12:19.401881,2026-02-07T04:12:19.401888
0b458da3-93a7-40b1-89bd-9464ee10215e,P15753,email,2026-01-01T04:12:19.401931,Retained,0.081,2026-01-31T04:12:19.401931,2026-02-07T04:12:19.401938
38899b82-8a51-40ac-a173-5309298e0f8f,P15753,none,2025-11-19T04:12:19.401971,Retained,-0.239,2025-12-19T04:12:19.401971,2026-02-07T04:12:19.401978
